Experiment,ID,GrowthEnvironment,Pop,PTF,DTB,GTF,Year,FlowDate,PlantDate,GermDate,HeightFFcm,Vernalized,DaysVern,TimesVern,Flowered,FlowWoVern,Seedstock,GermLocation,Geography,Taxonomy,SubSpecies,Species,Habitat,SpecificOrigin,RegionOrigin
Cult2013,SPEU5,greenhouse,SPEU,45,NA,42,2013,02/21/13,2013-01-07,2013-01-10,85.2,No,NA,NA,Yes,Yes,Nursery,InGH,NA,european,sativus,sativus,cultivar,unknown,european
Cult2013,SPEU6,greenhouse,SPEU,64,NA,60,2013,03/12/13,2013-01-07,2013-01-11,87.6,No,NA,NA,Yes,Yes,Nursery,InGH,NA,european,sativus,sativus,cultivar,unknown,european
Cult2013,SPEU7,greenhouse,SPEU,71,NA,67,2013,03/19/13,2013-01-07,2013-01-11,71.5,No,NA,NA,Yes,Yes,Nursery,InGH,NA,european,sativus,sativus,cultivar,unknown,european
Cult2013,SPEU8,greenhouse,SPEU,82,NA,78,2013,03/30/13,2013-01-07,2013-01-11,91.6,No,NA,NA,Yes,Yes,Nursery,InGH,NA,european,sativus,sativus,cultivar,unknown,european
Cult2013,SPEU9,greenhouse,SPEU,106,NA,102,2013,04/23/13,2013-01-07,2013-01-11,96,No,NA,NA,Yes,Yes,Nursery,InGH,NA,european,sativus,sativus,cultivar,unknown,european
Cult2013,SPEU10,greenhouse,SPEU,53,NA,49,2013,03/01/13,2013-01-07,2013-01-11,64.3,No,NA,NA,Yes,Yes,Nursery,InGH,NA,european,sativus,sativus,cultivar,unknown,european
Cult2013,TOBG1,greenhouse,TOBG,187,NA,183,2013,07/13/13,2013-01-07,2013-01-11,16.4,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,TOBG2,greenhouse,TOBG,181,NA,177,2013,07/07/13,2013-01-07,2013-01-11,21.2,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,TOBG3,greenhouse,TOBG,206,NA,202,2013,08/01/13,2013-01-07,2013-01-11,60.2,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,TOBG4,greenhouse,TOBG,205,NA,201,2013,07/31/13,2013-01-07,2013-01-11,56.6,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,TOBG5,greenhouse,TOBG,189,NA,185,2013,07/15/13,2013-01-07,2013-01-11,29.7,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,TOBG6,greenhouse,TOBG,176,NA,172,2013,07/02/13,2013-01-07,2013-01-11,47,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,TOBG7,greenhouse,TOBG,NA,NA,NA,2013,NA,2013-01-07,2013-01-11,NA,No,NA,NA,No,NA,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,TOBG8,greenhouse,TOBG,160,NA,156,2013,06/16/13,2013-01-07,2013-01-11,19.5,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,TOBG9,greenhouse,TOBG,189,NA,185,2013,07/15/13,2013-01-07,2013-01-11,4.6,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,TOBG10,greenhouse,TOBG,176,NA,172,2013,07/02/13,2013-01-07,2013-01-11,46.1,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,WMBG1,greenhouse,WMBG,135,NA,131,2013,05/22/13,2013-01-07,2013-01-11,7.2,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,WMBG2,greenhouse,WMBG,145,NA,141,2013,06/01/13,2013-01-07,2013-01-11,48.5,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,WMBG3,greenhouse,WMBG,137,NA,130,2013,05/24/13,2013-01-07,2013-01-14,30.8,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,WMBG4,greenhouse,WMBG,124,NA,120,2013,05/11/13,2013-01-07,2013-01-11,29.1,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,WMBG5,greenhouse,WMBG,128,NA,124,2013,05/15/13,2013-01-07,2013-01-11,11.5,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,WMBG6,greenhouse,WMBG,171,NA,167,2013,06/27/13,2013-01-07,2013-01-11,8.7,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,WMBG7,greenhouse,WMBG,160,NA,156,2013,06/16/13,2013-01-07,2013-01-11,18.3,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,WMBG8,greenhouse,WMBG,95,NA,91,2013,04/12/13,2013-01-07,2013-01-11,4.8,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,WMBG9,greenhouse,WMBG,157,NA,153,2013,06/13/13,2013-01-07,2013-01-11,25.6,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
Cult2013,WMBG10,greenhouse,WMBG,160,NA,156,2013,06/16/13,2013-01-07,2013-01-11,11.6,No,NA,NA,Yes,Yes,Nursery,InGH,NA,daikon,sativus,sativus,cultivar,BountifulGardens,daikon
gh2006,AFFR11,greenhouse,AFFR,57,NA,NA,2006,11/10/06,2006-09-14,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR12,greenhouse,AFFR,28,NA,NA,2006,07/19/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR13,greenhouse,AFFR,28,NA,NA,2006,07/19/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR14,greenhouse,AFFR,36,NA,NA,2006,07/27/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR15,greenhouse,AFFR,26,NA,NA,2006,07/17/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR16,greenhouse,AFFR,35,NA,NA,2006,07/26/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR17,greenhouse,AFFR,26,NA,NA,2006,07/17/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR18,greenhouse,AFFR,32,NA,NA,2006,07/23/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR19,greenhouse,AFFR,42,NA,NA,2006,08/02/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR20,greenhouse,AFFR,35,NA,NA,2006,07/26/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR21,greenhouse,AFFR,48,NA,NA,2006,11/01/06,2006-09-14,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR22,greenhouse,AFFR,32,NA,NA,2006,07/23/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR23,greenhouse,AFFR,26,NA,NA,2006,07/17/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR24,greenhouse,AFFR,28,NA,NA,2006,07/19/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR25,greenhouse,AFFR,28,NA,NA,2006,07/19/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR26,greenhouse,AFFR,24,NA,NA,2006,07/15/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR27,greenhouse,AFFR,32,NA,NA,2006,07/23/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR28,greenhouse,AFFR,40,NA,NA,2006,07/31/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR29,greenhouse,AFFR,23,NA,NA,2006,07/14/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,AFFR30,greenhouse,AFFR,26,NA,NA,2006,07/17/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,agricultural,France,France
gh2006,BBCA?PP2,greenhouse,BBCA,55,NA,NA,2006,10/03/06,2006-08-09,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BBCAWGG26,greenhouse,BBCA,49,NA,NA,2006,09/27/06,2006-08-09,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BBCAWGG3,greenhouse,BBCA,45,NA,NA,2006,09/23/06,2006-08-09,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BBCAWPG10,greenhouse,BBCA,32,NA,NA,2006,07/23/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BBCAWPG11,greenhouse,BBCA,49,NA,NA,2006,09/27/06,2006-08-09,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BBCAWPG16,greenhouse,BBCA,56,NA,NA,2006,08/16/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BBCAWPG22,greenhouse,BBCA,41,NA,NA,2006,09/19/06,2006-08-09,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BBCAWPG8,greenhouse,BBCA,32,NA,NA,2006,07/23/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BBCAWPP14,greenhouse,BBCA,28,NA,NA,2006,07/19/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BBCAWPP17,greenhouse,BBCA,32,NA,NA,2006,07/23/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BBCAWPP18,greenhouse,BBCA,32,NA,NA,2006,07/23/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BBCAWPPG6,greenhouse,BBCA,32,NA,NA,2006,07/23/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BBCAYGG19,greenhouse,BBCA,41,NA,NA,2006,09/19/06,2006-08-09,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BBCAYGG23,greenhouse,BBCA,28,NA,NA,2006,07/19/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BBCAYGG4,greenhouse,BBCA,56,NA,NA,2006,08/16/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BBCAYGG5,greenhouse,BBCA,32,NA,NA,2006,07/23/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BBCAYPG1,greenhouse,BBCA,28,NA,NA,2006,07/19/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BBCAYPP12,greenhouse,BBCA,32,NA,NA,2006,07/23/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BBCAYPP6,greenhouse,BBCA,32,NA,NA,2006,07/23/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,BINYA278,greenhouse,BINY,32,NA,NA,2006,07/23/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,raphanistrum,raphanistrum,raphanistrum,agricultural,NewYork,NewYork
gh2006,BINYA294,greenhouse,BINY,32,NA,NA,2006,07/23/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,raphanistrum,raphanistrum,raphanistrum,agricultural,NewYork,NewYork
gh2006,BINYA330,greenhouse,BINY,28,NA,NA,2006,07/19/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,raphanistrum,raphanistrum,raphanistrum,agricultural,NewYork,NewYork
gh2006,BINYB60,greenhouse,BINY,28,NA,NA,2006,07/19/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,raphanistrum,raphanistrum,raphanistrum,agricultural,NewYork,NewYork
gh2006,BINYB94,greenhouse,BINY,28,NA,NA,2006,07/19/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,raphanistrum,raphanistrum,raphanistrum,agricultural,NewYork,NewYork
gh2006,BINYC319,greenhouse,BINY,26,NA,NA,2006,07/17/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,raphanistrum,raphanistrum,raphanistrum,agricultural,NewYork,NewYork
gh2006,BINYC342,greenhouse,BINY,54,NA,NA,2006,08/14/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,raphanistrum,raphanistrum,raphanistrum,agricultural,NewYork,NewYork
gh2006,BINYD18,greenhouse,BINY,26,NA,NA,2006,07/17/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,raphanistrum,raphanistrum,raphanistrum,agricultural,NewYork,NewYork
gh2006,BINYD29,greenhouse,BINY,28,NA,NA,2006,07/19/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,raphanistrum,raphanistrum,raphanistrum,agricultural,NewYork,NewYork
gh2006,BINYD99,greenhouse,BINY,54,NA,NA,2006,08/14/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Field,InField,nonNative,raphanistrum,raphanistrum,raphanistrum,agricultural,NewYork,NewYork
gh2006,ESNK1,greenhouse,ESNK,117,NA,NA,2006,08/29/06,2006-05-04,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK2,greenhouse,ESNK,109,NA,NA,2006,08/21/06,2006-05-04,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK3,greenhouse,ESNK,98,NA,NA,2006,08/10/06,2006-05-04,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK4,greenhouse,ESNK,104,NA,NA,2006,08/16/06,2006-05-04,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK8,greenhouse,ESNK,214,NA,NA,2006,12/04/06,2006-05-04,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK9,greenhouse,ESNK,109,NA,NA,2006,08/21/06,2006-05-04,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK12,greenhouse,ESNK,107,NA,NA,2006,10/06/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK13,greenhouse,ESNK,83,NA,NA,2006,09/12/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK14,greenhouse,ESNK,93,NA,NA,2006,09/22/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK15,greenhouse,ESNK,163,NA,NA,2006,12/01/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK16,greenhouse,ESNK,76,NA,NA,2006,09/05/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK17,greenhouse,ESNK,83,NA,NA,2006,09/12/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK19,greenhouse,ESNK,83,NA,NA,2006,09/12/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK20,greenhouse,ESNK,142,NA,NA,2006,11/10/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK21,greenhouse,ESNK,76,NA,NA,2006,09/05/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK22,greenhouse,ESNK,163,NA,NA,2006,12/01/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK23,greenhouse,ESNK,54,NA,NA,2006,08/14/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK24,greenhouse,ESNK,163,NA,NA,2006,12/01/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK25,greenhouse,ESNK,163,NA,NA,2006,12/01/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK26,greenhouse,ESNK,70,NA,NA,2006,08/30/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK28,greenhouse,ESNK,111,NA,NA,2006,10/10/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK29,greenhouse,ESNK,164,NA,NA,2006,12/02/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,ESNK30,greenhouse,ESNK,76,NA,NA,2006,09/05/06,2006-06-21,NA,NA,No,0,0,Yes,Yes,Nursery,InField,NA,european,sativus,sativus,cultivar,NKLawn,european
gh2006,GSCA1,greenhouse,GSCA,41,NA,NA,2006,09/19/06,2006-08-09,NA,4.41,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA2,greenhouse,GSCA,51,NA,NA,2006,09/29/06,2006-08-09,NA,3.11,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA3,greenhouse,GSCA,68,NA,NA,2006,10/16/06,2006-08-09,NA,1.72,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA4,greenhouse,GSCA,65,NA,NA,2006,10/13/06,2006-08-09,NA,2.62,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA5,greenhouse,GSCA,38,NA,NA,2006,09/16/06,2006-08-09,NA,4.54,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA6,greenhouse,GSCA,74,NA,NA,2006,10/22/06,2006-08-09,NA,2.54,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA7,greenhouse,GSCA,50,NA,NA,2006,09/28/06,2006-08-09,NA,5.4,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA8,greenhouse,GSCA,115,NA,NA,2006,12/02/06,2006-08-09,NA,3.14,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA9,greenhouse,GSCA,60,NA,NA,2006,10/08/06,2006-08-09,NA,4.13,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA10,greenhouse,GSCA,46,NA,NA,2006,09/24/06,2006-08-09,NA,5.1,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA12,greenhouse,GSCA,44,NA,NA,2006,09/22/06,2006-08-09,NA,2.78,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA13,greenhouse,GSCA,100,NA,NA,2006,11/17/06,2006-08-09,NA,2.25,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA14,greenhouse,GSCA,39,NA,NA,2006,09/17/06,2006-08-09,NA,4.26,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA15,greenhouse,GSCA,42,NA,NA,2006,09/20/06,2006-08-09,NA,3.05,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA16,greenhouse,GSCA,38,NA,NA,2006,09/16/06,2006-08-09,NA,5.25,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA17,greenhouse,GSCA,49,NA,NA,2006,09/27/06,2006-08-09,NA,4.23,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA18,greenhouse,GSCA,46,NA,NA,2006,09/24/06,2006-08-09,NA,3.04,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA19,greenhouse,GSCA,44,NA,NA,2006,09/22/06,2006-08-09,NA,2.29,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA20,greenhouse,GSCA,39,NA,NA,2006,09/17/06,2006-08-09,NA,4.95,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA21,greenhouse,GSCA,44,NA,NA,2006,09/22/06,2006-08-09,NA,4.17,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA22,greenhouse,GSCA,125,NA,NA,2006,12/12/06,2006-08-09,NA,3.86,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA23,greenhouse,GSCA,81,NA,NA,2006,10/29/06,2006-08-09,NA,6.14,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA24,greenhouse,GSCA,54,NA,NA,2006,10/02/06,2006-08-09,NA,2.67,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA25,greenhouse,GSCA,92,NA,NA,2006,11/09/06,2006-08-09,NA,4.24,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA26,greenhouse,GSCA,54,NA,NA,2006,10/02/06,2006-08-09,NA,2.47,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA27,greenhouse,GSCA,114,NA,NA,2006,12/01/06,2006-08-09,NA,3.68,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA30,greenhouse,GSCA,61,NA,NA,2006,10/09/06,2006-08-09,NA,4.75,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA31,greenhouse,GSCA,53,NA,NA,2006,10/01/06,2006-08-09,NA,5.1,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA32,greenhouse,GSCA,52,NA,NA,2006,09/30/06,2006-08-09,NA,3,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA33,greenhouse,GSCA,62,NA,NA,2006,10/10/06,2006-08-09,NA,4.74,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,GSCA34,greenhouse,GSCA,92,NA,NA,2006,11/09/06,2006-08-09,NA,2.28,No,0,0,Yes,Yes,Field,InField,nonNative,CAHybrid,CAHybrid,CAHybrid,natural,California,California
gh2006,MAES1,greenhouse,MAES,106,NA,NA,2006,08/18/06,2006-05-04,NA,NA,Yes,50,1,Yes,No,Field,InField,west,raphanistrum,raphanistrum,raphanistrum,disturbed,Spain,Spain
